11140	0.96011625
11150	0.95990625
11160	0.9596975
11170	0.95949
11180	0.9592725
11190	0.9590625
11200	0.95884875
11210	0.95863375
11220	0.95841625
11230	0.95820625
11240	0.9579925
11250	0.957785
11260	0.957575
11270	0.9573625
11280	0.9571525
11290	0.9569375
11300	0.95672375
11310	0.9565075
11320	0.95629
11330	0.9560725
11340	0.95586
11350	0.95565
11360	0.9554375
11370	0.95523
11380	0.95502375
11390	0.9548175
11400	0.95460375
11410	0.95439375
11420	0.95417875
11430	0.9539675
11440	0.9537525
11450	0.95353875
11460	0.95332625
11470	0.95311625
11480	0.952905
11490	0.95269625
11500	0.95248
11510	0.95226375
11520	0.95204625
11530	0.95182375
11540	0.9516075
11550	0.95138625
11560	0.9511725
11570	0.95095625
11580	0.95073375
11590	0.950525
11600	0.950295
11610	0.95008125
11620	0.949865
11630	0.94964125
11640	0.94942875
11650	0.94920375
11660	0.94897
11670	0.948755
11680	0.9485525
11690	0.9483675
11700	0.948195
11710	0.948035
11720	0.94788375
11730	0.9477475
11740	0.94763375
11750	0.94752125
